Identifier,Evaluation,True,2-Norm for Adv.-Image
APGD,10705,False,0.0
APGD,2042,True,0.0
APGD,613,False,0.0
APGD,47436,True,10.692532539367676
APGD,6122,True,0.0
APGD,39584,True,10.310333251953125
APGD,21553,False,0.0
APGD,11203,False,0.0
APGD,12521,False,0.0
APGD,42430,False,0.0
APGD,24959,True,0.0
APGD,30927,True,0.0
APGD,17820,True,0.0
APGD,26873,False,0.0
APGD,43229,True,0.0
APGD,23127,True,0.0
APGD,7555,False,0.0
APGD,17260,True,0.0
APGD,39819,True,0.0
APGD,11980,True,0.0
APGD,4371,False,0.0
APGD,44946,True,0.0
APGD,12178,False,0.0
APGD,34773,True,0.0
APGD,16110,True,10.783613204956055
APGD,32197,True,0.0
APGD,7686,True,10.759828567504883
APGD,20251,False,0.0
APGD,33139,False,0.0
APGD,23177,False,0.0
APGD,33688,True,0.0
APGD,31189,True,0.0
APGD,20112,True,10.810474395751953
APGD,14993,False,0.0
APGD,29840,True,0.0
APGD,34496,True,0.0
APGD,3740,False,0.0
APGD,37680,True,0.0
APGD,20320,True,0.0
APGD,1533,False,0.0
APGD,42937,False,0.0
APGD,24002,False,0.0
APGD,17196,True,0.0
APGD,32789,False,0.0
APGD,34487,True,0.0
APGD,46554,False,0.0
APGD,37772,False,0.0
APGD,44443,True,0.0
APGD,11251,True,0.0
APGD,19067,True,0.0
APGD,35480,True,0.0
APGD,21324,False,0.0
APGD,15764,True,0.0
APGD,48167,False,0.0
APGD,1796,True,0.0
APGD,19936,False,0.0
APGD,31658,True,0.0
APGD,11746,False,0.0
APGD,35086,True,0.0
APGD,3400,True,0.0
APGD,41179,True,0.0
APGD,30687,True,0.0
APGD,10192,True,7.866652011871338
APGD,11191,True,0.0
APGD,32801,False,0.0
APGD,40038,False,0.0
APGD,30476,True,0.0
APGD,20133,True,0.0
APGD,45907,False,0.0
APGD,31719,False,0.0
APGD,24382,False,0.0
APGD,8940,False,0.0
APGD,9288,True,0.0
APGD,47621,False,0.0
APGD,6153,True,8.998631477355957
APGD,3345,True,8.970503807067871
APGD,36604,True,0.0
APGD,3221,True,0.0
APGD,30933,True,0.0
APGD,35195,False,0.0
APGD,25317,True,0.0
APGD,31290,False,0.0
APGD,23710,False,0.0
APGD,37396,True,0.0
APGD,24443,False,0.0
APGD,5167,False,0.0
APGD,1866,False,0.0
APGD,9661,True,0.0
APGD,38574,True,0.0
APGD,38296,True,0.0
APGD,20817,False,0.0
APGD,42086,True,0.0
APGD,39734,True,0.0
APGD,44349,False,0.0
APGD,26810,True,0.0
APGD,47525,True,0.0
APGD,40394,True,0.0
APGD,16688,False,0.0
APGD,47561,False,0.0
APGD,45418,True,8.245400428771973
APGD,10705,False,0.0
APGD,2042,True,0.0
APGD,613,False,0.0
APGD,47436,True,8.313724517822266
APGD,6122,True,0.0
APGD,39584,True,7.850374221801758
APGD,21553,False,0.0
APGD,11203,False,0.0
APGD,12521,False,0.0
APGD,42430,False,0.0
APGD,24959,True,0.0
APGD,30927,True,0.0
APGD,17820,True,0.0
APGD,26873,False,0.0
APGD,43229,True,0.0
APGD,23127,True,0.0
APGD,7555,False,0.0
APGD,17260,True,0.0
APGD,39819,True,0.0
APGD,11980,True,0.0
APGD,4371,False,0.0
APGD,44946,True,0.0
APGD,12178,False,0.0
APGD,34773,True,0.0
APGD,16110,True,8.3958101272583
APGD,32197,True,0.0
APGD,7686,True,8.262228965759277
APGD,20251,False,0.0
APGD,33139,False,0.0
APGD,23177,False,0.0
APGD,33688,True,0.0
APGD,31189,True,0.0
APGD,20112,True,7.484523773193359
APGD,14993,False,0.0
APGD,29840,True,0.0
APGD,34496,True,0.0
APGD,3740,False,0.0
APGD,37680,True,0.0
APGD,20320,True,0.0
APGD,1533,False,0.0
APGD,42937,False,0.0
APGD,24002,False,0.0
APGD,17196,True,0.0
APGD,32789,False,0.0
APGD,34487,True,0.0
APGD,46554,False,0.0
APGD,37772,False,0.0
APGD,44443,True,0.0
APGD,11251,True,0.0
APGD,19067,True,0.0
APGD,35480,True,0.0
APGD,21324,False,0.0
APGD,15764,True,0.0
APGD,48167,False,0.0
APGD,1796,True,0.0
APGD,19936,False,0.0
APGD,31658,True,0.0
APGD,11746,False,0.0
APGD,35086,True,0.0
APGDT,3400,True,0.0
APGDT,41179,True,0.0
APGDT,30687,True,0.0
APGDT,10192,True,7.844374179840088
APGDT,11191,True,0.0
APGDT,32801,False,0.0
APGDT,40038,False,0.0
APGDT,30476,True,0.0
APGDT,20133,True,0.0
APGDT,45907,False,0.0
APGDT,31719,False,0.0
APGDT,24382,False,0.0
APGDT,8940,False,0.0
APGDT,9288,True,0.0
APGDT,47621,False,0.0
APGDT,6153,True,8.988694190979004
APGDT,3345,True,8.404293060302734
APGDT,36604,True,0.0
APGDT,3221,True,0.0
APGDT,30933,True,0.0
APGDT,35195,False,0.0
APGDT,25317,True,0.0
APGDT,31290,False,0.0
APGDT,23710,False,0.0
APGDT,37396,True,0.0
APGDT,24443,False,0.0
APGDT,5167,False,0.0
APGDT,1866,False,0.0
APGDT,9661,True,0.0
APGDT,38574,True,0.0
APGDT,38296,True,0.0
APGDT,20817,False,0.0
APGDT,42086,True,0.0
APGDT,39734,True,0.0
APGDT,44349,False,0.0
APGDT,26810,True,0.0
APGDT,47525,True,0.0
APGDT,40394,True,0.0
APGDT,16688,False,0.0
APGDT,47561,False,0.0
APGDT,45418,True,8.285112380981445
APGDT,10705,False,0.0
APGDT,2042,True,0.0
APGDT,613,False,0.0
APGDT,47436,True,8.36607551574707
APGDT,6122,True,0.0
APGDT,39584,True,8.239044189453125
APGDT,21553,False,0.0
APGDT,11203,False,0.0
APGDT,12521,False,0.0
APGDT,42430,False,0.0
APGDT,24959,True,0.0
APGDT,30927,True,0.0
APGDT,17820,True,0.0
APGDT,26873,False,0.0
APGDT,43229,True,0.0
APGDT,23127,True,0.0
APGDT,7555,False,0.0
